block_number,block_timestamp
1340653,2016-04-15 10:46:03
1340654,2016-04-15 10:46:21
1340655,2016-04-15 10:46:41
1340656,2016-04-15 10:46:55
1340657,2016-04-15 10:47:01
1340658,2016-04-15 10:47:07
1340659,2016-04-15 10:47:30
1340660,2016-04-15 10:47:32
1340661,2016-04-15 10:47:36
1340662,2016-04-15 10:47:46
1340663,2016-04-15 10:48:04
1340664,2016-04-15 10:48:22
1340665,2016-04-15 10:48:32
1340666,2016-04-15 10:48:37
1340667,2016-04-15 10:48:41
1340668,2016-04-15 10:48:50
1340669,2016-04-15 10:48:51
1340670,2016-04-15 10:49:44
1340671,2016-04-15 10:49:45
1340672,2016-04-15 10:50:01
1340643,2016-04-15 10:44:06
1340644,2016-04-15 10:44:28
1340645,2016-04-15 10:44:56
1340646,2016-04-15 10:45:15
1340647,2016-04-15 10:45:24
1340648,2016-04-15 10:45:31
1340649,2016-04-15 10:45:34
1340650,2016-04-15 10:45:48
1340651,2016-04-15 10:45:51
1340652,2016-04-15 10:45:53
1340673,2016-04-15 10:50:03
1340674,2016-04-15 10:50:16
1340675,2016-04-15 10:50:23
1340676,2016-04-15 10:50:25
1340677,2016-04-15 10:50:28
1340678,2016-04-15 10:50:32
1340679,2016-04-15 10:50:38
1340680,2016-04-15 10:50:53
1340681,2016-04-15 10:50:57
1340682,2016-04-15 10:51:02
1340683,2016-04-15 10:51:17
1340684,2016-04-15 10:51:23
1340685,2016-04-15 10:51:24
1340686,2016-04-15 10:51:40
1340687,2016-04-15 10:51:45
1340688,2016-04-15 10:51:55
1340689,2016-04-15 10:52:06
1340690,2016-04-15 10:52:29
1340691,2016-04-15 10:52:32
1340692,2016-04-15 10:52:34
1340703,2016-04-15 10:55:47
1340704,2016-04-15 10:55:50
1340705,2016-04-15 10:55:57
1340706,2016-04-15 10:55:59
1340707,2016-04-15 10:56:23
1340708,2016-04-15 10:56:30
1340709,2016-04-15 10:57:14
1340710,2016-04-15 10:57:31
1340711,2016-04-15 10:57:41
1340712,2016-04-15 10:57:56
1340713,2016-04-15 10:58:08
1340714,2016-04-15 10:58:25
1340715,2016-04-15 10:58:51
1340716,2016-04-15 10:59:01
1340717,2016-04-15 10:59:13
1340718,2016-04-15 10:59:15
1340719,2016-04-15 10:59:37
1340720,2016-04-15 11:00:53
1340721,2016-04-15 11:01:01
1340722,2016-04-15 11:01:02
1340693,2016-04-15 10:52:45
1340694,2016-04-15 10:52:49
1340695,2016-04-15 10:53:11
1340696,2016-04-15 10:54:03
1340697,2016-04-15 10:54:12
1340698,2016-04-15 10:54:22
1340699,2016-04-15 10:54:32
1340700,2016-04-15 10:54:36
1340701,2016-04-15 10:54:45
1340702,2016-04-15 10:55:28
1340723,2016-04-15 11:01:14
1340724,2016-04-15 11:01:17
1340725,2016-04-15 11:01:44
1340726,2016-04-15 11:02:20
1340727,2016-04-15 11:02:32
1340728,2016-04-15 11:02:48
1340729,2016-04-15 11:02:59
1340730,2016-04-15 11:03:42
1340731,2016-04-15 11:03:45
1340732,2016-04-15 11:03:55
1340733,2016-04-15 11:04:15
1340734,2016-04-15 11:04:25
1340735,2016-04-15 11:04:39
1340736,2016-04-15 11:04:50
1340737,2016-04-15 11:04:59
1340738,2016-04-15 11:05:35
1340739,2016-04-15 11:05:36
1340740,2016-04-15 11:05:44
1340741,2016-04-15 11:05:49
1340742,2016-04-15 11:05:57
1340753,2016-04-15 11:07:56
1340754,2016-04-15 11:08:30
1340755,2016-04-15 11:08:34
1340756,2016-04-15 11:09:01
1340757,2016-04-15 11:09:17
1340758,2016-04-15 11:09:24
1340759,2016-04-15 11:09:36
1340760,2016-04-15 11:09:51
1340761,2016-04-15 11:09:58
1340762,2016-04-15 11:10:05
1340743,2016-04-15 11:06:11
1340744,2016-04-15 11:06:15
1340745,2016-04-15 11:06:21
1340746,2016-04-15 11:06:23
1340747,2016-04-15 11:06:27
1340748,2016-04-15 11:06:31
1340749,2016-04-15 11:06:36
1340750,2016-04-15 11:07:23
1340751,2016-04-15 11:07:40
1340752,2016-04-15 11:07:50
1340763,2016-04-15 11:10:12
1340764,2016-04-15 11:10:59
1340765,2016-04-15 11:11:03
1340766,2016-04-15 11:12:10
1340767,2016-04-15 11:12:25
1340768,2016-04-15 11:12:27
1340769,2016-04-15 11:12:53
1340770,2016-04-15 11:13:26
1340771,2016-04-15 11:13:36
1340772,2016-04-15 11:13:40
1340773,2016-04-15 11:13:43
1340774,2016-04-15 11:13:45
1340775,2016-04-15 11:13:50
1340776,2016-04-15 11:14:16
1340777,2016-04-15 11:14:23
1340778,2016-04-15 11:14:26
1340779,2016-04-15 11:14:37
1340780,2016-04-15 11:14:47
1340781,2016-04-15 11:14:58
1340782,2016-04-15 11:15:06
1340783,2016-04-15 11:15:37
1340784,2016-04-15 11:16:02
1340785,2016-04-15 11:16:10
1340786,2016-04-15 11:16:20
1340787,2016-04-15 11:16:28
1340788,2016-04-15 11:16:30
1340789,2016-04-15 11:16:41
1340790,2016-04-15 11:16:46
1340791,2016-04-15 11:17:01
1340792,2016-04-15 11:17:07
1340793,2016-04-15 11:17:15
1340794,2016-04-15 11:17:25
1340795,2016-04-15 11:18:09
1340796,2016-04-15 11:18:15
1340797,2016-04-15 11:18:26
1340798,2016-04-15 11:19:12
1340799,2016-04-15 11:19:20
1340800,2016-04-15 11:19:24
1340801,2016-04-15 11:19:26
1340802,2016-04-15 11:19:31
1340803,2016-04-15 11:19:39
1340804,2016-04-15 11:19:44
1340805,2016-04-15 11:19:50
1340806,2016-04-15 11:19:52
1340807,2016-04-15 11:19:57
1340808,2016-04-15 11:20:10
1340809,2016-04-15 11:20:12
1340810,2016-04-15 11:20:26
1340811,2016-04-15 11:20:41
1340812,2016-04-15 11:20:48
1340813,2016-04-15 11:21:06
1340814,2016-04-15 11:21:10
1340815,2016-04-15 11:21:18
1340816,2016-04-15 11:21:25
1340817,2016-04-15 11:21:27
1340818,2016-04-15 11:22:12
1340819,2016-04-15 11:22:29
1340820,2016-04-15 11:22:41
1340821,2016-04-15 11:23:00
1340822,2016-04-15 11:23:12
1340823,2016-04-15 11:23:15
1340824,2016-04-15 11:23:17
1340825,2016-04-15 11:23:25
1340826,2016-04-15 11:23:44
1340827,2016-04-15 11:24:00
1340828,2016-04-15 11:24:35
1340829,2016-04-15 11:24:43
1340830,2016-04-15 11:24:50
1340831,2016-04-15 11:24:59
1340832,2016-04-15 11:25:22
1340833,2016-04-15 11:25:32
1340834,2016-04-15 11:25:36
1340835,2016-04-15 11:25:48
1340836,2016-04-15 11:25:53
1340837,2016-04-15 11:25:54
1340838,2016-04-15 11:26:03
1340839,2016-04-15 11:26:25
1340840,2016-04-15 11:26:48
1340841,2016-04-15 11:27:10
1340842,2016-04-15 11:27:30
1340843,2016-04-15 11:27:38
1340844,2016-04-15 11:28:40
1340845,2016-04-15 11:28:53
1340846,2016-04-15 11:28:57
1340847,2016-04-15 11:29:03
1340848,2016-04-15 11:29:18
1340849,2016-04-15 11:29:43
1340850,2016-04-15 11:29:50
1340851,2016-04-15 11:30:17
1340852,2016-04-15 11:30:19
1340853,2016-04-15 11:30:29
1340854,2016-04-15 11:30:32
1340855,2016-04-15 11:30:45
1340856,2016-04-15 11:31:01
1340857,2016-04-15 11:31:44
1340858,2016-04-15 11:31:46
1340859,2016-04-15 11:31:47
1340860,2016-04-15 11:31:52
1340861,2016-04-15 11:32:24
1340862,2016-04-15 11:33:25
1340863,2016-04-15 11:33:39
1340864,2016-04-15 11:33:49
1340865,2016-04-15 11:34:01
1340866,2016-04-15 11:34:17
1340867,2016-04-15 11:34:23
1340868,2016-04-15 11:34:37
1340869,2016-04-15 11:34:58
1340870,2016-04-15 11:35:21
1340871,2016-04-15 11:35:44
1340872,2016-04-15 11:36:05
1340873,2016-04-15 11:36:10
1340874,2016-04-15 11:36:23
1340875,2016-04-15 11:36:24
1340876,2016-04-15 11:36:26
1340877,2016-04-15 11:37:02
1340878,2016-04-15 11:37:20
1340879,2016-04-15 11:37:27
1340880,2016-04-15 11:37:36
1340881,2016-04-15 11:37:46
1340882,2016-04-15 11:37:51
1340883,2016-04-15 11:37:55
1340884,2016-04-15 11:38:33
1340885,2016-04-15 11:38:49
1340886,2016-04-15 11:39:35
1340887,2016-04-15 11:39:38
1340888,2016-04-15 11:39:44
1340889,2016-04-15 11:39:58
1340890,2016-04-15 11:40:18
1340891,2016-04-15 11:40:44
1340892,2016-04-15 11:40:55
1340903,2016-04-15 11:43:54
1340904,2016-04-15 11:43:57
1340905,2016-04-15 11:44:40
1340906,2016-04-15 11:45:13
1340907,2016-04-15 11:45:25
1340908,2016-04-15 11:45:32
1340909,2016-04-15 11:45:38
1340910,2016-04-15 11:45:58
1340911,2016-04-15 11:46:06
1340912,2016-04-15 11:46:24
1340913,2016-04-15 11:46:38
1340914,2016-04-15 11:46:46
1340915,2016-04-15 11:46:58
1340916,2016-04-15 11:47:18
1340917,2016-04-15 11:47:31
1340918,2016-04-15 11:47:50
1340919,2016-04-15 11:47:54
1340920,2016-04-15 11:48:10
1340921,2016-04-15 11:48:20
1340922,2016-04-15 11:48:46
1340893,2016-04-15 11:41:32
1340894,2016-04-15 11:41:46
1340895,2016-04-15 11:41:49
1340896,2016-04-15 11:42:11
1340897,2016-04-15 11:42:21
1340898,2016-04-15 11:42:26
1340899,2016-04-15 11:42:28
1340900,2016-04-15 11:42:35
1340901,2016-04-15 11:43:12
1340902,2016-04-15 11:43:34
1340923,2016-04-15 11:49:12
1340924,2016-04-15 11:49:13
1340925,2016-04-15 11:49:19
1340926,2016-04-15 11:49:27
1340927,2016-04-15 11:49:34
1340928,2016-04-15 11:49:40
1340929,2016-04-15 11:49:42
1340930,2016-04-15 11:49:53
1340931,2016-04-15 11:50:07
1340932,2016-04-15 11:50:21
1340933,2016-04-15 11:50:24
1340934,2016-04-15 11:50:37
1340935,2016-04-15 11:50:50
1340936,2016-04-15 11:50:52
1340937,2016-04-15 11:51:09
1340938,2016-04-15 11:51:24
1340939,2016-04-15 11:51:40
1340940,2016-04-15 11:52:15
1340941,2016-04-15 11:52:55
1340942,2016-04-15 11:52:58
1340953,2016-04-15 11:55:52
1340954,2016-04-15 11:56:04
1340955,2016-04-15 11:56:09
1340956,2016-04-15 11:56:21
1340957,2016-04-15 11:56:45
1340958,2016-04-15 11:57:11
1340959,2016-04-15 11:57:16
1340960,2016-04-15 11:57:36
1340961,2016-04-15 11:57:41
1340962,2016-04-15 11:57:57
1340943,2016-04-15 11:53:15
1340944,2016-04-15 11:53:19
1340945,2016-04-15 11:53:22
1340946,2016-04-15 11:53:40
1340947,2016-04-15 11:54:33
1340948,2016-04-15 11:54:37
1340949,2016-04-15 11:55:03
1340950,2016-04-15 11:55:12
1340951,2016-04-15 11:55:18
1340952,2016-04-15 11:55:25
1340973,2016-04-15 12:00:24
1340974,2016-04-15 12:00:27
1340975,2016-04-15 12:00:39
1340976,2016-04-15 12:00:49
1340977,2016-04-15 12:00:56
1340978,2016-04-15 12:01:36
1340979,2016-04-15 12:01:44
1340980,2016-04-15 12:02:03
1340981,2016-04-15 12:02:43
1340982,2016-04-15 12:02:57
1340963,2016-04-15 11:58:25
1340964,2016-04-15 11:58:33
1340965,2016-04-15 11:58:57
1340966,2016-04-15 11:59:00
1340967,2016-04-15 11:59:02
1340968,2016-04-15 11:59:07
1340969,2016-04-15 11:59:56
1340970,2016-04-15 12:00:02
1340971,2016-04-15 12:00:05
1340972,2016-04-15 12:00:13
1340983,2016-04-15 12:02:58
1340984,2016-04-15 12:03:09
1340985,2016-04-15 12:03:21
1340986,2016-04-15 12:03:30
1340987,2016-04-15 12:04:09
1340988,2016-04-15 12:04:13
1340989,2016-04-15 12:04:24
1340990,2016-04-15 12:04:54
1340991,2016-04-15 12:05:35
1340992,2016-04-15 12:05:39
1340993,2016-04-15 12:05:55
1340994,2016-04-15 12:05:57
1340995,2016-04-15 12:06:56
1340996,2016-04-15 12:07:03
1340997,2016-04-15 12:07:36
1340998,2016-04-15 12:07:47
1340999,2016-04-15 12:08:25
1341000,2016-04-15 12:08:36
1341001,2016-04-15 12:08:56
1341002,2016-04-15 12:09:02
1341003,2016-04-15 12:09:10
1341004,2016-04-15 12:09:18
1341005,2016-04-15 12:09:20
1341006,2016-04-15 12:09:25
1341007,2016-04-15 12:09:28
1341008,2016-04-15 12:10:32
1341009,2016-04-15 12:10:39
1341010,2016-04-15 12:10:42
1341011,2016-04-15 12:10:43
1341012,2016-04-15 12:10:48
1341013,2016-04-15 12:11:11
1341014,2016-04-15 12:11:31
1341015,2016-04-15 12:11:43
1341016,2016-04-15 12:11:52
1341017,2016-04-15 12:12:08
1341018,2016-04-15 12:12:26
1341019,2016-04-15 12:12:52
1341020,2016-04-15 12:13:05
1341021,2016-04-15 12:13:52
1341022,2016-04-15 12:14:16
1341023,2016-04-15 12:14:19
1341024,2016-04-15 12:14:45
1341025,2016-04-15 12:14:53
1341026,2016-04-15 12:14:59
1341027,2016-04-15 12:15:05
1341028,2016-04-15 12:15:14
1341029,2016-04-15 12:15:20
1341030,2016-04-15 12:15:31
1341031,2016-04-15 12:16:48
1341032,2016-04-15 12:17:01
1341033,2016-04-15 12:17:06
1341034,2016-04-15 12:17:21
1341035,2016-04-15 12:17:27
1341036,2016-04-15 12:17:43
1341037,2016-04-15 12:18:07
1341038,2016-04-15 12:18:28
1341039,2016-04-15 12:18:38
1341040,2016-04-15 12:19:07
1341041,2016-04-15 12:19:41
1341042,2016-04-15 12:20:02
1341053,2016-04-15 12:22:55
1341054,2016-04-15 12:23:18
1341055,2016-04-15 12:23:35
1341056,2016-04-15 12:23:39
1341057,2016-04-15 12:24:02
1341058,2016-04-15 12:24:15
1341059,2016-04-15 12:24:20
1341060,2016-04-15 12:24:53
1341061,2016-04-15 12:25:13
1341062,2016-04-15 12:26:05
1341043,2016-04-15 12:20:13
1341044,2016-04-15 12:20:44
1341045,2016-04-15 12:20:46
1341046,2016-04-15 12:20:48
1341047,2016-04-15 12:20:55
1341048,2016-04-15 12:20:57
1341049,2016-04-15 12:21:03
1341050,2016-04-15 12:21:12
1341051,2016-04-15 12:21:17
1341052,2016-04-15 12:21:56
1341063,2016-04-15 12:26:20
1341064,2016-04-15 12:26:31
1341065,2016-04-15 12:26:38
1341066,2016-04-15 12:26:50
1341067,2016-04-15 12:27:01
1341068,2016-04-15 12:27:09
1341069,2016-04-15 12:27:36
1341070,2016-04-15 12:27:42
1341071,2016-04-15 12:27:49
1341072,2016-04-15 12:28:05
1341073,2016-04-15 12:28:10
1341074,2016-04-15 12:28:18
1341075,2016-04-15 12:28:27
1341076,2016-04-15 12:28:31
1341077,2016-04-15 12:29:00
1341078,2016-04-15 12:29:02
1341079,2016-04-15 12:29:24
1341080,2016-04-15 12:29:51
1341081,2016-04-15 12:29:54
1341082,2016-04-15 12:30:10
1341083,2016-04-15 12:30:17
1341084,2016-04-15 12:30:52
1341085,2016-04-15 12:30:58
1341086,2016-04-15 12:31:30
1341087,2016-04-15 12:31:58
1341088,2016-04-15 12:32:15
1341089,2016-04-15 12:32:22
1341090,2016-04-15 12:32:27
1341091,2016-04-15 12:32:47
1341092,2016-04-15 12:33:38
1341103,2016-04-15 12:35:55
1341104,2016-04-15 12:35:56
1341105,2016-04-15 12:35:58
1341106,2016-04-15 12:36:02
1341107,2016-04-15 12:36:16
1341108,2016-04-15 12:36:21
1341109,2016-04-15 12:36:26
1341110,2016-04-15 12:36:49
1341111,2016-04-15 12:36:59
1341112,2016-04-15 12:37:07
1341093,2016-04-15 12:33:55
1341094,2016-04-15 12:34:07
1341095,2016-04-15 12:34:15
1341096,2016-04-15 12:34:21
1341097,2016-04-15 12:34:29
1341098,2016-04-15 12:34:41
1341099,2016-04-15 12:34:54
1341100,2016-04-15 12:34:59
1341101,2016-04-15 12:35:30
1341102,2016-04-15 12:35:36
1341113,2016-04-15 12:37:22
1341114,2016-04-15 12:37:46
1341115,2016-04-15 12:37:48
1341116,2016-04-15 12:38:02
1341117,2016-04-15 12:38:18
1341118,2016-04-15 12:38:48
1341119,2016-04-15 12:38:52
1341120,2016-04-15 12:38:58
1341121,2016-04-15 12:39:06
1341122,2016-04-15 12:39:28
1341123,2016-04-15 12:39:30
1341124,2016-04-15 12:39:35
1341125,2016-04-15 12:39:39
1341126,2016-04-15 12:40:03
1341127,2016-04-15 12:40:16
1341128,2016-04-15 12:40:46
1341129,2016-04-15 12:40:55
1341130,2016-04-15 12:40:57
1341131,2016-04-15 12:41:10
1341132,2016-04-15 12:41:12
1341133,2016-04-15 12:41:53
1341134,2016-04-15 12:42:05
1341135,2016-04-15 12:42:20
1341136,2016-04-15 12:42:27
1341137,2016-04-15 12:42:49
1341138,2016-04-15 12:43:10
1341139,2016-04-15 12:43:12
1341140,2016-04-15 12:43:50
1341141,2016-04-15 12:43:56
1341142,2016-04-15 12:43:59
1341143,2016-04-15 12:44:08
1341144,2016-04-15 12:44:10
1341145,2016-04-15 12:44:12
1341146,2016-04-15 12:44:17
1341147,2016-04-15 12:44:43
1341148,2016-04-15 12:45:29
1341149,2016-04-15 12:45:53
1341150,2016-04-15 12:46:03
1341151,2016-04-15 12:46:09
1341152,2016-04-15 12:47:02
1341163,2016-04-15 12:48:34
1341164,2016-04-15 12:48:36
1341165,2016-04-15 12:48:54
1341166,2016-04-15 12:48:58
1341167,2016-04-15 12:49:02
1341168,2016-04-15 12:49:25
1341169,2016-04-15 12:49:33
1341170,2016-04-15 12:49:35
1341171,2016-04-15 12:49:36
1341172,2016-04-15 12:49:37
1341173,2016-04-15 12:49:40
1341174,2016-04-15 12:49:57
1341175,2016-04-15 12:49:58
1341176,2016-04-15 12:50:14
1341177,2016-04-15 12:50:21
1341178,2016-04-15 12:50:27
1341179,2016-04-15 12:50:54
1341180,2016-04-15 12:51:14
1341181,2016-04-15 12:51:25
1341182,2016-04-15 12:51:46
1341153,2016-04-15 12:47:11
1341154,2016-04-15 12:47:15
1341155,2016-04-15 12:47:22
1341156,2016-04-15 12:47:35
1341157,2016-04-15 12:47:39
1341158,2016-04-15 12:47:48
1341159,2016-04-15 12:47:51
1341160,2016-04-15 12:48:17
1341161,2016-04-15 12:48:26
1341162,2016-04-15 12:48:28
1341183,2016-04-15 12:51:56
1341184,2016-04-15 12:51:58
1341185,2016-04-15 12:52:06
1341186,2016-04-15 12:52:11
1341187,2016-04-15 12:52:35
1341188,2016-04-15 12:53:09
1341189,2016-04-15 12:53:25
1341190,2016-04-15 12:54:02
1341191,2016-04-15 12:54:04
1341192,2016-04-15 12:54:34
1341193,2016-04-15 12:54:49
1341194,2016-04-15 12:55:03
1341195,2016-04-15 12:55:24
1341196,2016-04-15 12:55:49
1341197,2016-04-15 12:55:57
1341198,2016-04-15 12:56:29
1341199,2016-04-15 12:56:43
1341200,2016-04-15 12:56:50
1341201,2016-04-15 12:56:58
1341202,2016-04-15 12:57:12
1341203,2016-04-15 12:57:14
1341204,2016-04-15 12:57:35
1341205,2016-04-15 12:57:45
1341206,2016-04-15 12:57:51
1341207,2016-04-15 12:58:00
1341208,2016-04-15 12:58:09
1341209,2016-04-15 12:58:26
1341210,2016-04-15 12:58:28
1341211,2016-04-15 12:58:34
1341212,2016-04-15 12:58:36
1341213,2016-04-15 12:58:46
1341214,2016-04-15 12:58:52
1341215,2016-04-15 12:58:54
1341216,2016-04-15 12:59:06
1341217,2016-04-15 12:59:26
1341218,2016-04-15 12:59:53
1341219,2016-04-15 12:59:55
1341220,2016-04-15 12:59:58
1341221,2016-04-15 13:00:20
1341222,2016-04-15 13:00:46
1341223,2016-04-15 13:00:50
1341224,2016-04-15 13:00:59
1341225,2016-04-15 13:01:44
1341226,2016-04-15 13:01:57
1341227,2016-04-15 13:02:19
1341228,2016-04-15 13:02:32
1341229,2016-04-15 13:02:38
1341230,2016-04-15 13:02:45
1341231,2016-04-15 13:02:54
1341232,2016-04-15 13:03:11
1341233,2016-04-15 13:03:34
1341234,2016-04-15 13:04:01
1341235,2016-04-15 13:04:16
1341236,2016-04-15 13:04:28
1341237,2016-04-15 13:04:37
1341238,2016-04-15 13:04:41
1341239,2016-04-15 13:05:05
1341240,2016-04-15 13:05:18
1341241,2016-04-15 13:05:24
1341242,2016-04-15 13:05:37
1341253,2016-04-15 13:09:59
1341254,2016-04-15 13:10:27
1341255,2016-04-15 13:10:37
1341256,2016-04-15 13:10:40
1341257,2016-04-15 13:10:46
1341258,2016-04-15 13:10:56
1341259,2016-04-15 13:11:01
1341260,2016-04-15 13:11:19
1341261,2016-04-15 13:11:26
1341262,2016-04-15 13:11:35
1341243,2016-04-15 13:06:07
1341244,2016-04-15 13:06:15
1341245,2016-04-15 13:06:38
1341246,2016-04-15 13:06:57
1341247,2016-04-15 13:07:45
1341248,2016-04-15 13:08:41
1341249,2016-04-15 13:08:54
1341250,2016-04-15 13:09:44
1341251,2016-04-15 13:09:48
1341252,2016-04-15 13:09:58
1341263,2016-04-15 13:12:02
1341264,2016-04-15 13:12:09
1341265,2016-04-15 13:12:15
1341266,2016-04-15 13:12:19
1341267,2016-04-15 13:12:25
1341268,2016-04-15 13:12:28
1341269,2016-04-15 13:12:30
1341270,2016-04-15 13:12:44
1341271,2016-04-15 13:13:01
1341272,2016-04-15 13:13:19
1341273,2016-04-15 13:14:08
1341274,2016-04-15 13:14:14
1341275,2016-04-15 13:14:16
1341276,2016-04-15 13:14:33
1341277,2016-04-15 13:14:42
1341278,2016-04-15 13:14:46
1341279,2016-04-15 13:14:59
1341280,2016-04-15 13:15:09
1341281,2016-04-15 13:16:01
1341282,2016-04-15 13:16:04
1341283,2016-04-15 13:16:21
1341284,2016-04-15 13:16:53
1341285,2016-04-15 13:17:05
1341286,2016-04-15 13:17:06
1341287,2016-04-15 13:17:25
1341288,2016-04-15 13:17:34
1341289,2016-04-15 13:17:57
1341290,2016-04-15 13:18:01
1341291,2016-04-15 13:18:03
1341292,2016-04-15 13:18:29
1341303,2016-04-15 13:20:37
1341304,2016-04-15 13:20:39
1341305,2016-04-15 13:20:47
1341306,2016-04-15 13:21:04
1341307,2016-04-15 13:21:06
1341308,2016-04-15 13:21:16
1341309,2016-04-15 13:22:06
1341310,2016-04-15 13:22:17
1341311,2016-04-15 13:22:32
1341312,2016-04-15 13:22:42
1341293,2016-04-15 13:18:52
1341294,2016-04-15 13:19:14
1341295,2016-04-15 13:19:16
1341296,2016-04-15 13:19:19
1341297,2016-04-15 13:19:40
1341298,2016-04-15 13:19:43
1341299,2016-04-15 13:19:45
1341300,2016-04-15 13:19:58
1341301,2016-04-15 13:20:20
1341302,2016-04-15 13:20:23
1341313,2016-04-15 13:23:00
1341314,2016-04-15 13:23:06
1341315,2016-04-15 13:23:19
1341316,2016-04-15 13:24:05
1341317,2016-04-15 13:24:06
1341318,2016-04-15 13:24:38
1341319,2016-04-15 13:24:55
1341320,2016-04-15 13:25:20
1341321,2016-04-15 13:25:33
1341322,2016-04-15 13:25:36
1341323,2016-04-15 13:25:44
1341324,2016-04-15 13:25:46
1341325,2016-04-15 13:25:49
1341326,2016-04-15 13:26:05
1341327,2016-04-15 13:26:25
1341328,2016-04-15 13:26:33
1341329,2016-04-15 13:26:41
1341330,2016-04-15 13:26:59
1341331,2016-04-15 13:27:10
1341332,2016-04-15 13:27:19
1341333,2016-04-15 13:27:51
1341334,2016-04-15 13:27:56
1341335,2016-04-15 13:28:01
1341336,2016-04-15 13:28:15
1341337,2016-04-15 13:28:32
1341338,2016-04-15 13:28:37
1341339,2016-04-15 13:28:53
1341340,2016-04-15 13:29:31
1341341,2016-04-15 13:29:32
1341342,2016-04-15 13:29:46
1341353,2016-04-15 13:31:39
1341354,2016-04-15 13:31:44
1341355,2016-04-15 13:31:46
1341356,2016-04-15 13:31:51
1341357,2016-04-15 13:32:09
1341358,2016-04-15 13:32:47
1341359,2016-04-15 13:32:50
1341360,2016-04-15 13:32:54
1341361,2016-04-15 13:32:58
1341362,2016-04-15 13:33:06
1341343,2016-04-15 13:29:57
1341344,2016-04-15 13:30:00
1341345,2016-04-15 13:30:07
1341346,2016-04-15 13:30:11
1341347,2016-04-15 13:30:19
1341348,2016-04-15 13:30:23
1341349,2016-04-15 13:30:37
1341350,2016-04-15 13:30:45
1341351,2016-04-15 13:31:06
1341352,2016-04-15 13:31:21
1341363,2016-04-15 13:33:07
1341364,2016-04-15 13:33:15
1341365,2016-04-15 13:33:39
1341366,2016-04-15 13:33:43
1341367,2016-04-15 13:33:58
1341368,2016-04-15 13:34:04
1341369,2016-04-15 13:34:19
1341370,2016-04-15 13:34:31
1341371,2016-04-15 13:35:04
1341372,2016-04-15 13:35:10
1341373,2016-04-15 13:35:20
1341374,2016-04-15 13:35:46
1341375,2016-04-15 13:35:52
1341376,2016-04-15 13:35:58
1341377,2016-04-15 13:36:01
1341378,2016-04-15 13:36:19
1341379,2016-04-15 13:36:30
1341380,2016-04-15 13:36:47
1341381,2016-04-15 13:37:28
1341382,2016-04-15 13:37:53
1341383,2016-04-15 13:37:59
1341384,2016-04-15 13:38:03
1341385,2016-04-15 13:38:09
1341386,2016-04-15 13:38:11
1341387,2016-04-15 13:38:35
1341388,2016-04-15 13:38:55
1341389,2016-04-15 13:38:58
1341390,2016-04-15 13:39:25
1341391,2016-04-15 13:39:28
1341392,2016-04-15 13:39:55
1341393,2016-04-15 13:40:10
1341394,2016-04-15 13:40:49
1341395,2016-04-15 13:40:58
1341396,2016-04-15 13:41:09
1341397,2016-04-15 13:41:22
1341398,2016-04-15 13:41:32
1341399,2016-04-15 13:41:34
1341400,2016-04-15 13:41:50
1341401,2016-04-15 13:42:05
1341402,2016-04-15 13:42:06
1341403,2016-04-15 13:42:15
1341404,2016-04-15 13:42:27
1341405,2016-04-15 13:42:28
1341406,2016-04-15 13:42:44
1341407,2016-04-15 13:43:08
1341408,2016-04-15 13:43:31
1341409,2016-04-15 13:44:01
1341410,2016-04-15 13:44:10
1341411,2016-04-15 13:44:33
1341412,2016-04-15 13:44:45
1341413,2016-04-15 13:44:52
1341414,2016-04-15 13:45:00
1341415,2016-04-15 13:45:17
1341416,2016-04-15 13:45:21
1341417,2016-04-15 13:45:27
1341418,2016-04-15 13:45:47
1341419,2016-04-15 13:46:01
1341420,2016-04-15 13:46:52
1341421,2016-04-15 13:46:56
1341422,2016-04-15 13:47:05
1341423,2016-04-15 13:47:19
1341424,2016-04-15 13:47:27
1341425,2016-04-15 13:47:43
1341426,2016-04-15 13:47:49
1341427,2016-04-15 13:47:53
1341428,2016-04-15 13:48:02
